ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
1814.T,2025-07-08,2025-11-11,2124.7,3587.2,2124.7,68.83,time,126
1815.T,2025-06-23,2025-10-27,2761.6,3576.1,2761.6,29.49,time,126
1815.T,2025-11-04,2026-03-10,3609.8,4356.9,3609.8,20.69,time,126
1833.T,2025-11-17,2026-03-23,5370.7,6132.3,5370.7,14.18,time,126
1835.T,2025-07-04,2025-11-07,3835.8,4301.7,3835.8,12.15,time,126
1835.T,2025-11-10,2025-11-14,4420.0,4065.2,4119.4,-8.03,stop_base,4
1852.T,2025-06-30,2025-11-04,716.4,872.6,716.4,21.81,time,127
1852.T,2025-11-12,2026-03-18,926.1,1003.8,926.1,8.39,time,126
1860.T,2025-11-21,2026-03-27,1132.7,1468.0,1132.7,29.6,time,126
1861.T,2025-07-10,2025-11-13,1066.8,1528.5,1066.8,43.29,time,126
1870.T,2025-07-08,2025-11-11,1733.1,2053.9,1733.1,18.51,time,126
1871.T,2025-02-04,2025-02-25,1106.0,1399.6,1106.0,26.54,ma200_breach,21
1871.T,2025-07-11,2025-08-12,1746.4,1718.7,1746.4,-1.59,stop_breakeven,32
1871.T,2025-09-30,2025-10-14,1809.2,1683.3,1708.2,-6.96,stop_base,14
1871.T,2025-10-27,2026-03-02,1851.1,3449.5,1851.1,86.35,time,126
1879.T,2025-07-10,2025-11-13,1624.2,1857.6,1624.2,14.37,time,126
1879.T,2025-11-25,2026-03-31,1876.3,1935.0,1876.3,3.13,time,126
1882.T,2025-07-09,2025-10-01,1489.5,1473.1,1489.5,-1.1,stop_breakeven,84
1882.T,2025-11-21,2026-03-27,1572.6,1750.0,1572.6,11.28,time,126
1885.T,2025-05-29,2025-06-02,1443.2,1460.6,1213.3,1.2,ma200_breach,4
1885.T,2025-06-23,2025-10-27,1471.3,2502.2,1471.3,70.07,time,126
1888.T,2025-06-27,2025-10-31,4013.2,4657.8,4013.2,16.06,time,126
1893.T,2025-06-23,2025-10-27,887.7,1447.5,887.7,63.06,time,126
1899.T,2025-09-02,2026-01-06,5889.8,7680.0,5889.8,30.39,time,126
1925.T,2025-01-31,2025-02-03,4662.0,4644.8,4401.2,-0.37,ma200_breach,3
1925.T,2025-02-05,2025-02-25,4668.6,4685.8,4401.2,0.37,ma200_breach,20
1925.T,2025-07-17,2025-08-04,4794.5,4895.0,4668.8,2.1,earnings_close,18
1925.T,2025-08-06,2025-11-12,4968.5,5387.0,4968.5,8.42,earnings_close,98
1926.T,2025-02-07,2025-02-25,2437.9,2398.4,2026.4,-1.62,ma200_breach,18
1926.T,2025-05-29,2025-06-02,2766.1,2838.7,2401.9,2.63,ma200_breach,4
1926.T,2025-07-02,2025-11-05,2852.3,3185.8,2852.3,11.69,time,126
1929.T,2025-07-14,2025-11-17,1112.9,1184.1,1112.9,6.4,time,126
1930.T,2025-07-10,2025-11-13,1179.1,1395.5,1179.1,18.35,time,126
1934.T,2025-05-29,2025-06-02,1916.6,1893.2,1611.8,-1.22,ma200_breach,4
1934.T,2025-06-17,2025-10-21,1920.5,2581.6,1920.5,34.42,time,126
1934.T,2025-10-27,2025-10-29,2789.7,2526.3,2551.5,-9.44,stop_base,2
1938.T,2025-06-19,2025-10-23,1702.7,1976.9,1702.7,16.11,time,126
1938.T,2025-10-27,2026-03-02,2021.5,3052.6,2021.5,51.01,time,126
1941.T,2025-08-01,2025-12-05,3630.2,4260.2,3630.2,17.36,time,126
1942.T,2025-01-31,2025-02-03,2383.6,2473.1,2117.7,3.75,ma200_breach,3
1942.T,2025-02-05,2025-02-25,2534.3,2417.1,2117.7,-4.62,ma200_breach,20
1942.T,2025-05-29,2025-06-02,2918.2,2903.6,2583.7,-0.5,ma200_breach,4
1942.T,2025-06-10,2025-06-13,2952.4,3009.0,2670.1,1.92,ma200_breach,3
1942.T,2025-06-16,2025-10-20,3110.6,4293.7,3110.6,38.04,time,126
1942.T,2025-10-23,2026-02-26,4398.4,6577.3,4398.4,49.54,time,126
1944.T,2025-05-29,2025-06-02,3830.1,3846.7,3219.1,0.43,ma200_breach,4
1944.T,2025-06-10,2025-06-13,3863.4,3886.9,3349.4,0.61,ma200_breach,3
1944.T,2025-06-16,2025-10-20,3962.2,5085.6,3962.2,28.35,time,126
1944.T,2025-10-24,2026-02-27,5236.1,8406.3,5236.1,60.54,time,126
1945.T,2025-07-01,2025-11-04,1312.3,1780.0,1312.3,35.64,time,126
1945.T,2025-11-05,2026-01-28,1821.2,1781.0,1821.2,-2.21,stop_breakeven,84
1946.T,2025-06-17,2025-10-21,1144.3,1383.9,1144.3,20.94,time,126
1946.T,2025-10-22,2026-02-25,1427.9,2232.7,1427.9,56.36,time,126
1950.T,2025-06-19,2025-10-23,2490.2,2758.4,2490.2,10.77,time,126
1950.T,2025-11-07,2026-03-13,2894.0,4789.2,2894.0,65.49,time,126
1951.T,2025-02-10,2025-02-25,1709.6,1665.6,1576.7,-2.57,ma200_breach,15
1951.T,2025-07-04,2025-11-07,1812.7,2256.5,1812.7,24.48,time,126
1951.T,2025-11-12,2026-03-18,2285.2,2746.6,2285.2,20.19,time,126
1952.T,2025-06-16,2025-10-20,2250.7,2893.7,2250.7,28.57,time,126
1952.T,2025-11-13,2025-11-18,3091.6,2787.9,2812.4,-9.83,stop_base,5
1959.T,2025-09-10,2025-10-29,7132.8,7813.0,7132.8,9.54,earnings_close,49
1959.T,2025-10-31,2026-01-29,8048.8,8218.5,6812.6,2.11,earnings_close,90
1961.T,2025-02-13,2025-02-25,998.5,1020.4,998.5,2.19,ma200_breach,12
1961.T,2025-06-09,2025-06-13,1284.1,1258.3,1082.4,-2.01,ma200_breach,4
1961.T,2025-06-17,2025-10-21,1306.7,1628.3,1306.7,24.61,time,126
1961.T,2025-10-27,2026-03-02,1754.5,2564.6,1754.5,46.17,time,126
1963.T,2025-10-22,2026-02-25,1589.5,2262.0,1589.5,42.31,time,126
1964.T,2025-09-10,2026-01-14,3918.0,4404.1,3918.0,12.41,time,126
1968.T,2025-10-20,2025-12-19,2118.1,2114.2,2118.1,-0.18,stop_breakeven,60
1969.T,2025-06-16,2025-10-20,3354.5,4144.6,3354.5,23.55,time,126
1969.T,2025-10-27,2025-11-18,4387.9,4181.1,4387.9,-4.71,stop_breakeven,22
1975.T,2025-06-30,2025-11-04,2390.7,3135.8,2390.7,31.16,time,127
1975.T,2025-11-06,2025-11-18,3204.1,2815.3,2900.3,-12.13,stop_base,12
1976.T,2025-05-29,2025-06-02,1410.6,1429.0,1236.2,1.3,ma200_breach,4
1976.T,2025-06-23,2025-10-27,1463.6,1648.3,1463.6,12.62,time,126
1979.T,2025-07-31,2025-08-06,2639.3,2722.8,2410.2,3.16,earnings_close,6
1979.T,2025-08-08,2025-12-12,2843.1,3232.8,2843.1,13.71,time,126
1980.T,2025-02-10,2025-02-25,1234.8,1140.8,1095.3,-7.61,ma200_breach,15
1980.T,2025-06-09,2025-06-13,1423.0,1345.5,1243.9,-5.44,ma200_breach,4
1980.T,2025-06-30,2025-11-04,1434.3,2256.2,1434.3,57.3,time,127
1980.T,2025-11-07,2025-12-02,2262.7,2256.2,2262.7,-0.29,stop_breakeven,25
1982.T,2025-02-05,2025-02-14,1907.0,1659.6,1707.7,-12.97,stop_base,9
1982.T,2025-11-26,2026-04-01,2322.7,2868.0,2322.7,23.48,time,126
2053.T,2025-07-14,2025-10-14,1598.6,1592.3,1598.6,-0.4,stop_breakeven,92
2053.T,2025-11-20,2026-03-23,1708.0,1682.5,1708.0,-1.49,stop_breakeven,123
2060.T,2025-07-09,2025-11-04,991.1,984.9,991.1,-0.63,stop_breakeven,118
2108.T,2025-09-03,2026-01-07,2739.9,3755.9,2739.9,37.08,time,126
2117.T,2025-08-06,2025-12-10,2277.6,2736.6,2277.6,20.15,time,126
2120.T,2025-07-29,2025-11-13,185.4,176.0,185.4,-5.06,stop_breakeven,107
2121.T,2025-02-05,2025-02-25,3071.3,3395.8,3071.3,10.57,ma200_breach,20
2121.T,2025-06-11,2025-06-13,3274.1,3216.6,2957.7,-1.76,ma200_breach,2
2121.T,2025-06-30,2025-08-01,3336.4,3063.2,3149.4,-8.19,stop_base,32
2121.T,2025-09-16,2025-10-14,3211.8,3004.2,3029.6,-6.46,stop_base,28
2124.T,2025-06-26,2025-10-29,967.2,962.4,967.2,-0.5,stop_breakeven,125
2124.T,2025-11-20,2026-02-16,1042.7,902.0,962.4,-13.49,stop_base,88
2127.T,2025-06-17,2025-10-14,684.4,679.5,684.4,-0.72,stop_breakeven,119
2127.T,2025-10-24,2026-02-27,775.5,706.0,668.3,-8.96,time,126
2130.T,2025-02-04,2025-02-25,1084.5,1162.8,1084.5,7.22,ma200_breach,21
2130.T,2025-06-12,2025-06-13,1229.6,1215.1,1056.9,-1.18,ma200_breach,1
2130.T,2025-06-17,2025-10-21,1233.5,1230.6,1056.9,-0.24,time,126
2163.T,2025-06-23,2025-10-27,1876.0,1959.4,1876.0,4.44,time,126
2157.T,2025-09-16,2025-10-02,1467.7,1294.6,1322.9,-11.79,stop_base,16
2181.T,2025-07-17,2025-08-12,277.9,259.5,277.9,-6.61,stop_breakeven,26
2206.T,2025-09-04,2026-01-08,5053.0,5410.0,5053.0,7.07,time,126
2207.T,2025-08-07,2025-10-03,2120.3,2115.4,2120.3,-0.23,stop_breakeven,57
2212.T,2025-08-20,2025-10-28,3477.6,3132.8,3003.1,-9.92,earnings_close,69
2217.T,2025-01-31,2025-02-03,1628.4,1591.8,1480.3,-2.25,ma200_breach,3
2217.T,2025-02-07,2025-02-25,1640.3,1650.2,1506.4,0.6,ma200_breach,18
2222.T,2025-01-30,2025-02-03,2222.5,2215.2,1968.9,-0.33,ma200_breach,4
2222.T,2025-02-04,2025-02-25,2412.6,2321.9,1968.9,-3.76,ma200_breach,21
2264.T,2025-11-21,2026-02-10,3759.3,4130.6,3759.3,9.88,earnings_close,81
2270.T,2025-09-05,2025-11-12,2929.2,2836.1,2655.7,-3.18,earnings_close,68
2270.T,2025-11-21,2026-03-27,2943.7,3225.0,2943.7,9.56,time,126
2281.T,2025-07-28,2025-10-31,2474.8,2438.8,2474.8,-1.45,stop_breakeven,95
2282.T,2025-09-03,2026-01-07,5604.2,6502.4,5604.2,16.03,time,126
2288.T,2025-07-25,2025-10-09,1821.5,1794.3,1821.5,-1.49,stop_breakeven,76
2288.T,2025-11-12,2026-03-18,2068.8,2269.6,2068.8,9.7,time,126
2296.T,2025-05-30,2025-06-02,4736.9,4755.8,4005.6,0.4,ma200_breach,3
2296.T,2025-07-02,2025-11-05,4777.3,5277.7,4777.3,10.47,time,126
2317.T,2025-08-01,2025-12-05,462.7,494.6,462.7,6.88,time,126
2325.T,2025-08-27,2025-09-08,6291.8,6272.0,6291.8,-0.31,stop_breakeven,12
2326.T,2025-02-04,2025-02-25,6406.6,6034.9,5516.5,-5.8,ma200_breach,21
2326.T,2025-06-24,2025-10-28,7728.8,7537.2,6419.3,-2.48,time,126
2327.T,2025-02-05,2025-02-25,4141.2,3880.9,3653.5,-6.29,ma200_breach,20
2335.T,2025-06-24,2025-10-01,1099.7,1094.5,1099.7,-0.47,stop_breakeven,99
2337.T,2025-08-26,2025-10-15,418.5,359.1,363.0,-14.19,stop_base,50
2353.T,2025-06-09,2025-06-13,240.5,243.4,226.9,1.21,ma200_breach,4
2353.T,2025-06-16,2025-10-20,246.3,275.0,246.3,11.64,time,126
2353.T,2025-11-26,2025-12-08,283.0,260.0,264.0,-8.13,stop_base,12
2359.T,2025-08-29,2025-11-17,1979.6,1976.6,1979.6,-0.15,stop_breakeven,80
2371.T,2025-02-06,2025-02-25,2383.3,2172.6,2175.5,-8.84,ma200_breach,19
2371.T,2025-08-06,2025-09-29,2848.5,2495.5,2512.5,-12.39,stop_base,54
2378.T,2025-08-05,2025-09-30,1167.8,1161.5,1167.8,-0.54,stop_breakeven,56
2384.T,2025-06-27,2025-10-31,2828.2,3310.7,2828.2,17.06,time,126
2384.T,2025-11-13,2026-03-19,3657.3,4045.0,3657.3,10.6,time,126
2410.T,2025-06-25,2025-10-29,1801.1,2175.0,1801.1,20.76,time,126
2410.T,2025-11-10,2026-03-16,2251.0,2443.0,2251.0,8.53,time,126
2413.T,2025-08-07,2025-08-28,2210.0,2199.5,2210.0,-0.48,stop_breakeven,21
2413.T,2025-11-13,2025-12-11,2629.5,2079.0,2085.5,-20.94,stop_base,28
2429.T,2025-06-18,2025-10-22,2116.2,2439.7,2116.2,15.29,time,126
2429.T,2025-11-14,2026-02-02,2501.5,2485.0,2501.5,-0.66,stop_breakeven,80
2461.T,2025-07-08,2025-11-11,448.4,508.1,448.4,13.33,time,126
2461.T,2025-11-12,2026-03-03,513.0,460.0,465.7,-10.33,stop_base,111
2492.T,2025-08-01,2025-08-20,436.7,397.0,399.8,-9.09,stop_base,19
2501.T,2025-02-19,2025-02-25,1562.6,1506.8,1335.3,-3.57,ma200_breach,6
2502.T,2025-07-01,2025-07-15,1919.6,1809.8,1815.0,-5.72,stop_base,14
2531.T,2025-01-20,2025-02-03,1310.6,1295.8,1217.5,-1.13,ma200_breach,14
2531.T,2025-07-23,2025-11-26,1228.0,1455.6,1228.0,18.53,time,126
2533.T,2025-05-29,2025-06-02,489.3,529.5,415.0,8.2,ma200_breach,4
2533.T,2025-07-04,2025-08-27,581.3,578.4,581.3,-0.51,stop_breakeven,54
2540.T,2025-01-22,2025-02-03,2512.7,2549.1,2437.9,1.45,ma200_breach,12
2540.T,2025-02-04,2025-02-25,2561.9,2530.4,2437.9,-1.23,ma200_breach,21
2540.T,2025-06-18,2025-10-22,3185.0,4480.0,3185.0,40.66,time,126
2540.T,2025-10-23,2026-01-06,4545.0,4465.0,4545.0,-1.76,stop_breakeven,75
2579.T,2025-11-13,2026-03-19,2652.3,3751.0,2652.3,41.43,time,126
2659.T,2025-01-30,2025-02-03,2767.2,2732.6,2595.2,-1.25,ma200_breach,4
2659.T,2025-02-06,2025-02-25,2793.3,2768.1,2595.2,-0.9,ma200_breach,19
2659.T,2025-06-23,2025-07-04,2885.9,2756.3,2777.4,-4.49,stop_base,11
2659.T,2025-07-17,2025-08-29,2905.2,2738.0,2756.3,-5.75,stop_base,43
2664.T,2025-11-21,2025-12-11,2966.4,2803.8,2805.8,-5.48,stop_base,20
2676.T,2025-06-11,2025-06-13,2056.7,2057.7,1925.2,0.05,ma200_breach,2
2676.T,2025-06-16,2025-07-03,2106.8,1913.1,1942.0,-9.19,stop_base,17
2692.T,2025-07-25,2025-08-29,10023.3,9973.7,10023.3,-0.5,stop_breakeven,35
2692.T,2025-11-14,2026-03-23,10800.0,12990.0,10800.0,20.28,time,129
2726.T,2025-01-23,2025-02-03,1636.0,1621.7,1398.3,-0.88,ma200_breach,11
2726.T,2025-07-09,2025-10-06,1990.5,2281.2,1990.5,14.61,earnings_close,89
2730.T,2025-01-30,2025-02-03,1782.4,1757.3,1703.2,-1.41,ma200_breach,4
2730.T,2025-06-11,2025-06-13,1951.6,1942.8,1796.0,-0.45,ma200_breach,2
2730.T,2025-06-17,2025-07-22,1975.1,1961.4,1975.1,-0.69,stop_breakeven,35
2730.T,2025-09-10,2025-11-06,2105.3,1918.6,1927.1,-8.87,stop_base,57
2734.T,2025-05-29,2025-06-02,894.3,924.9,827.3,3.42,ma200_breach,4
2734.T,2025-06-27,2025-10-31,939.7,1036.3,939.7,10.28,time,126
2734.T,2025-11-21,2026-03-11,1097.4,1087.0,1097.4,-0.95,stop_breakeven,110
2737.T,2025-10-27,2026-03-02,7759.9,13175.6,7759.9,69.79,time,126
2742.T,2025-07-16,2025-10-02,4866.5,4814.2,4866.5,-1.07,stop_breakeven,78
2768.T,2025-07-23,2025-11-26,3587.8,4460.2,3587.8,24.32,time,126
2802.T,2025-02-04,2025-02-19,3194.2,2991.8,3006.0,-6.34,stop_base,15
2802.T,2025-06-25,2025-10-29,3715.2,4175.8,3715.2,12.4,time,126
2802.T,2025-10-31,2025-11-04,4349.8,4414.5,4143.9,1.49,earnings_close,4
2815.T,2025-02-10,2025-02-25,5643.2,5595.5,4751.9,-0.84,ma200_breach,15
2815.T,2025-05-29,2025-06-02,6275.2,6255.8,5567.1,-0.31,ma200_breach,4
2815.T,2025-06-09,2025-06-13,6410.9,6294.6,5567.1,-1.82,ma200_breach,4
2815.T,2025-06-23,2025-08-06,6420.6,6507.9,5809.6,1.36,earnings_close,44
2874.T,2025-08-22,2025-12-26,1132.5,1313.4,1132.5,15.97,time,126
2914.T,2025-07-17,2025-07-30,4240.1,4194.1,4061.2,-1.08,earnings_close,13
2914.T,2025-08-01,2025-10-29,4481.5,4797.2,4481.5,7.04,earnings_close,89
2914.T,2025-10-31,2026-03-06,5243.9,5714.0,5243.9,8.96,time,126
2918.T,2025-07-04,2025-11-07,2347.5,3046.6,2347.5,29.78,time,126
2975.T,2025-01-20,2025-02-03,763.9,823.9,763.9,7.85,ma200_breach,14
2975.T,2025-02-10,2025-02-25,830.6,836.4,724.3,0.7,ma200_breach,15
2975.T,2025-05-29,2025-06-02,994.3,1038.5,881.9,4.44,ma200_breach,4
2975.T,2025-08-01,2025-12-05,1009.0,1214.0,1009.0,20.32,time,126
2982.T,2025-07-07,2025-11-10,304.6,462.7,304.6,51.92,time,126
2982.T,2025-11-14,2025-11-18,476.4,431.5,440.3,-9.43,stop_base,4
3002.T,2025-07-02,2025-11-05,3448.7,3572.1,3448.7,3.58,time,126
3002.T,2025-11-12,2026-03-18,3733.3,4155.5,3733.3,11.31,time,126
3003.T,2025-08-05,2025-12-09,1496.7,1652.6,1496.7,10.42,time,126
3028.T,2025-06-26,2025-07-01,2397.7,2259.2,2260.6,-5.78,stop_base,5
3028.T,2025-08-01,2025-10-10,2419.5,2246.3,2247.3,-7.16,stop_base,70
3034.T,2025-07-16,2025-11-19,1887.5,2187.4,1887.5,15.89,time,126
3034.T,2025-11-20,2025-12-17,2207.2,2167.7,2207.2,-1.79,stop_breakeven,27
3036.T,2025-06-18,2025-10-22,1756.4,2169.2,1756.4,23.5,time,126
3036.T,2025-10-23,2026-02-26,2172.2,3083.4,2172.2,41.95,time,126
3040.T,2025-06-11,2025-06-13,1313.1,1274.4,1172.8,-2.95,ma200_breach,2
3040.T,2025-06-24,2025-10-28,1320.9,1832.1,1320.9,38.71,time,126
3046.T,2025-01-29,2025-02-03,6758.2,6816.8,6006.2,0.87,ma200_breach,5
3046.T,2025-02-06,2025-02-25,7061.0,6748.4,6201.5,-4.43,ma200_breach,19
3046.T,2025-07-09,2025-07-14,8716.3,7801.4,8027.6,-10.5,stop_base,5
3046.T,2025-09-04,2025-10-02,8700.8,8433.2,8700.8,-3.08,stop_breakeven,28
3064.T,2025-02-04,2025-02-06,2799.5,2778.3,2799.5,-0.76,stop_breakeven,2
3076.T,2025-09-12,2026-01-16,2719.0,2843.0,2719.0,4.56,time,126
3086.T,2025-01-30,2025-02-03,2101.1,2072.7,1827.0,-1.35,ma200_breach,4
3086.T,2025-02-04,2025-02-25,2109.3,1879.5,1838.6,-10.9,ma200_breach,21
3086.T,2025-07-23,2025-11-26,2017.9,2217.4,2017.9,9.89,time,126
3087.T,2025-06-11,2025-06-13,2660.0,2640.4,2566.9,-0.74,ma200_breach,2
3087.T,2025-08-20,2025-10-28,2572.8,2408.7,2424.8,-6.38,stop_base,69
3088.T,2025-07-08,2025-08-29,3011.8,2995.1,3011.8,-0.55,stop_breakeven,52
3092.T,2025-01-28,2025-01-30,1606.1,1621.7,1511.9,0.97,earnings_close,2
3097.T,2025-08-08,2025-10-09,4096.9,4086.9,4096.9,-0.24,stop_breakeven,62
3097.T,2025-11-21,2025-12-11,4291.0,4241.3,4291.0,-1.16,stop_breakeven,20
3101.T,2025-08-26,2025-12-30,1050.9,1223.8,1050.9,16.45,time,126
3104.T,2025-07-30,2025-12-03,1921.9,2510.1,1921.9,30.6,time,126
3105.T,2025-08-25,2025-12-29,1081.4,1330.0,1081.4,22.99,time,126
3106.T,2025-01-30,2025-02-03,5445.0,5369.4,5057.4,-1.39,ma200_breach,4
3106.T,2025-02-07,2025-02-25,5501.7,5492.3,5104.7,-0.17,ma200_breach,18
3106.T,2025-05-29,2025-06-02,6599.3,6830.8,5480.1,3.51,ma200_breach,4
3106.T,2025-07-25,2025-08-26,7496.5,7419.4,7496.5,-1.03,stop_breakeven,32
3106.T,2025-10-23,2026-02-26,7254.3,9685.5,7254.3,33.51,time,126
3116.T,2025-07-11,2025-07-30,2002.7,2170.5,2002.7,8.38,earnings_close,19
3116.T,2025-08-05,2025-10-29,2184.0,2378.3,2184.0,8.9,earnings_close,85
3132.T,2025-08-05,2025-08-26,1968.7,1961.4,1968.7,-0.37,stop_breakeven,21
3132.T,2025-11-11,2026-03-09,2316.8,2300.5,2316.8,-0.7,stop_breakeven,118
3139.T,2025-06-12,2025-06-13,3582.4,3577.5,3226.9,-0.14,ma200_breach,1
3139.T,2025-06-16,2025-10-15,3646.0,3343.0,3646.0,-8.31,stop_breakeven,121
3148.T,2025-08-08,2025-12-12,3527.0,3310.0,3102.8,-6.15,time,126
3153.T,2025-08-04,2025-12-08,1822.6,2760.5,1822.6,51.46,time,126
3154.T,2025-05-29,2025-06-02,960.9,961.9,903.2,0.1,ma200_breach,4
3167.T,2025-08-01,2025-12-05,1053.6,1028.1,954.8,-2.42,time,126
3179.T,2025-10-23,2025-11-12,1313.3,1157.6,1162.4,-11.85,stop_base,20
3180.T,2025-07-25,2025-09-11,1716.7,1511.0,1516.0,-11.98,stop_base,48
3182.T,2025-01-29,2025-02-03,1477.0,1452.3,1237.4,-1.68,ma200_breach,5
3182.T,2025-06-11,2025-06-13,1709.6,1627.5,1447.3,-4.81,ma200_breach,2
3182.T,2025-06-30,2025-08-27,1716.6,1678.0,1716.6,-2.25,stop_breakeven,58
3182.T,2025-10-22,2025-11-18,1808.7,1511.4,1571.0,-16.44,stop_base,27
3183.T,2025-06-23,2025-10-27,1304.4,1278.4,1207.2,-1.99,time,126
3186.T,2025-08-06,2025-12-10,2003.0,2644.0,2003.0,32.0,time,126
3197.T,2025-02-14,2025-02-25,2588.9,2450.3,2272.0,-5.35,ma200_breach,11
3197.T,2025-08-19,2025-10-24,3051.8,2860.6,2862.1,-6.27,stop_base,66
3201.T,2025-05-29,2025-06-02,1456.9,1475.6,1338.8,1.28,ma200_breach,4
3201.T,2025-08-20,2025-12-24,1478.5,1775.0,1478.5,20.05,time,126
3231.T,2025-07-11,2025-07-18,831.8,797.7,800.8,-4.1,stop_base,7
3231.T,2025-08-06,2025-11-04,859.2,849.1,859.2,-1.17,stop_breakeven,90
3245.T,2025-02-12,2025-02-25,991.3,1000.9,924.8,0.96,ma200_breach,13
3245.T,2025-06-11,2025-06-13,1109.3,1113.1,1036.1,0.34,ma200_breach,2
3245.T,2025-06-19,2025-10-09,1149.3,1142.0,1149.3,-0.63,stop_breakeven,112
3245.T,2025-11-21,2025-12-02,1178.0,1090.0,1095.0,-7.47,stop_base,11
3252.T,2025-07-25,2025-11-28,2262.1,2951.5,2262.1,30.47,time,126
3276.T,2025-08-27,2026-01-05,1286.6,1263.0,1135.3,-1.84,time,131
3284.T,2025-07-01,2025-11-04,1183.0,1228.1,1183.0,3.81,time,126
3288.T,2025-06-18,2025-10-22,6235.7,7481.7,6235.7,19.98,time,126
3288.T,2025-11-10,2026-03-16,7689.6,10101.0,7689.6,31.36,time,126
3289.T,2025-08-01,2025-12-05,1071.3,1380.8,1071.3,28.89,time,126
3302.T,2025-08-01,2025-12-05,3018.9,3417.2,3018.9,13.19,time,126
3349.T,2025-06-30,2025-07-14,9099.6,8809.1,9099.6,-3.19,stop_breakeven,14
3349.T,2025-07-17,2025-09-02,9580.2,8720.5,8746.4,-8.97,stop_base,47
3387.T,2025-01-28,2025-02-03,657.7,658.2,573.4,0.08,ma200_breach,6
3387.T,2025-06-19,2025-10-23,712.9,762.8,712.9,6.99,time,126
3387.T,2025-11-21,2026-01-28,782.7,724.9,728.9,-7.39,stop_base,68
3388.T,2025-07-23,2025-11-26,1844.0,2300.5,1844.0,24.75,time,126
3391.T,2025-07-16,2025-07-29,2293.1,2164.7,2180.4,-5.6,stop_base,13
3391.T,2025-09-02,2025-10-01,2319.8,2312.3,2319.8,-0.32,stop_breakeven,29
3391.T,2025-10-21,2026-01-13,2551.3,2497.2,2551.3,-2.12,stop_breakeven,84
3393.T,2025-02-12,2025-02-25,2161.7,2170.9,2000.0,0.43,ma200_breach,13
3393.T,2025-09-16,2025-11-10,2598.9,2524.5,2598.9,-2.86,stop_breakeven,55
3397.T,2025-07-07,2025-11-10,4271.2,4472.7,4271.2,4.72,time,126
3402.T,2025-01-21,2025-02-03,1008.0,1019.6,930.7,1.16,ma200_breach,13
3402.T,2025-02-04,2025-02-12,1057.1,915.8,960.6,-13.37,stop_base,8
3402.T,2025-05-29,2025-06-02,986.7,975.9,866.0,-1.09,ma200_breach,4
3402.T,2025-08-07,2025-08-08,1033.7,933.8,954.9,-9.67,stop_base,1
3405.T,2025-01-22,2025-02-03,2239.3,2107.6,2029.9,-5.88,ma200_breach,12
3415.T,2025-07-16,2025-09-19,461.4,458.4,461.4,-0.64,stop_breakeven,65
3433.T,2025-08-25,2025-11-07,2024.2,1995.3,2024.2,-1.42,stop_breakeven,74
3443.T,2025-06-17,2025-10-21,1197.6,1291.3,1197.6,7.82,time,126
3443.T,2025-10-23,2025-11-17,1360.1,1263.4,1265.1,-7.11,stop_base,25
3465.T,2025-01-28,2025-02-03,2057.9,2013.0,1906.7,-2.18,ma200_breach,6
3465.T,2025-02-12,2025-02-25,2209.1,2095.7,1906.7,-5.13,ma200_breach,13
3465.T,2025-07-31,2025-12-04,2334.9,3008.9,2334.9,28.86,time,126
3475.T,2025-01-27,2025-02-03,902.6,887.0,782.2,-1.72,ma200_breach,7
3475.T,2025-07-10,2025-11-13,1132.6,1308.0,1132.6,15.49,time,126
3480.T,2025-06-09,2025-06-13,3721.2,3692.0,3312.6,-0.78,ma200_breach,4
3480.T,2025-06-16,2025-09-01,3755.3,3696.9,3755.3,-1.55,stop_breakeven,77
3480.T,2025-09-25,2025-10-30,3959.6,3620.0,3682.3,-8.58,stop_base,35
3482.T,2025-07-04,2025-08-12,2708.3,2646.2,2708.3,-2.3,stop_breakeven,39
3482.T,2025-08-19,2025-10-02,2938.6,2914.3,2938.6,-0.83,stop_breakeven,44
3482.T,2025-10-24,2025-11-04,3196.0,2812.3,2900.7,-12.01,stop_base,11
3486.T,2025-02-12,2025-02-25,1516.8,1716.7,1516.8,13.17,ma200_breach,13
3486.T,2025-06-09,2025-06-13,2050.4,1932.9,1767.2,-5.73,ma200_breach,4
3486.T,2025-07-22,2025-11-18,2142.8,2099.5,2142.8,-2.02,stop_breakeven,119
3496.T,2025-02-07,2025-02-25,3692.9,3244.0,3166.7,-12.16,ma200_breach,18
3496.T,2025-06-09,2025-06-13,4238.4,4180.5,3702.6,-1.37,ma200_breach,4
3496.T,2025-06-16,2025-10-20,4257.7,4846.1,4257.7,13.82,time,126
3496.T,2025-11-13,2026-01-27,5156.7,4634.1,4653.8,-10.13,stop_base,75
3498.T,2025-09-29,2025-10-27,9880.0,8390.0,8620.0,-15.08,stop_base,28
3501.T,2025-09-26,2026-01-30,1205.8,1270.0,1205.8,5.33,time,126
3543.T,2025-07-08,2025-10-09,2980.2,2974.3,2980.2,-0.2,stop_breakeven,93
3548.T,2025-06-17,2025-10-21,755.0,724.5,677.8,-4.04,time,126
3549.T,2025-06-30,2025-10-03,3623.5,3559.6,3623.5,-1.76,stop_breakeven,95
3549.T,2025-11-21,2025-12-17,4019.0,3652.0,3686.4,-9.13,stop_base,26
3561.T,2025-06-25,2025-09-30,1439.1,1435.5,1439.1,-0.25,stop_breakeven,97
