pair,direction,entry_time,entry_price,entry_spread,position_ratio,exit_time,exit_price,exit_reason,pnl_pct
GBPUSD,SHORT,2026-03-24 00:35:00+00:00,1.3396506297111512,0.0010044250792694987,10.0,2026-03-24 01:00:00+00:00,1.3401471309900284,spread_closed,-0.37061997200282804
GBPUSD,SHORT,2026-03-24 01:40:00+00:00,1.3386084721565248,0.0010161013927097481,10.0,2026-03-24 02:05:00+00:00,1.3399227342367173,spread_closed,-0.9818121635485344
GBPUSD,LONG,2026-03-24 07:05:00+00:00,1.3433347095251083,-0.0010268993053424323,10.0,2026-03-24 07:30:00+00:00,1.3416424569129943,stop,-1.2597401080421955
GBPUSD,SHORT,2026-03-24 07:40:00+00:00,1.3431890072822572,0.001116649342889547,10.0,2026-03-24 07:50:00+00:00,1.3429847602844238,spread_closed,0.15206124880862149
GBPUSD,SHORT,2026-03-24 08:15:00+00:00,1.3408633416414262,0.0010094817153462787,10.0,2026-03-24 09:30:00+00:00,1.3391117104768753,spread_closed,1.3063457774948883
GBPUSD,SHORT,2026-03-24 17:15:00+00:00,1.3358380064249038,0.0011920975685947343,10.0,2026-03-24 17:25:00+00:00,1.337455443048477,stop,-1.2108029684692045
GBPUSD,SHORT,2026-03-24 17:25:00+00:00,1.3369205678462983,0.0011320180180649222,10.0,2026-03-24 18:05:00+00:00,1.3367904798746109,spread_closed,0.09730418905662397
GBPUSD,LONG,2026-03-24 18:15:00+00:00,1.3371764375209807,-0.001022158746526494,10.0,2026-03-24 19:40:00+00:00,1.3379814375162125,spread_closed,0.6020147922469743
GBPUSD,LONG,2026-03-24 20:30:00+00:00,1.3409986940145493,-0.0010943820682193682,10.0,2026-03-24 21:20:00+00:00,1.340223434972763,spread_closed,-0.578120653842884
GBPUSD,SHORT,2026-03-25 09:40:00+00:00,1.3393849653482437,0.0010506397429393937,10.0,2026-03-25 10:40:00+00:00,1.340321211361885,spread_closed,-0.6990118881899932
GBPUSD,LONG,2026-03-26 20:20:00+00:00,1.333655125451088,-0.0010152025023761105,10.0,2026-03-26 20:45:00+00:00,1.3327627835035325,spread_closed,-0.6690949785490563
GBPUSD,SHORT,2026-03-27 12:05:00+00:00,1.327568800878525,0.001082219672343355,10.0,2026-03-27 12:35:00+00:00,1.3280416296243667,spread_closed,-0.35616138728844504
GBPUSD,SHORT,2026-03-27 17:25:00+00:00,1.3261863688707352,0.0010083521926043315,10.0,2026-03-27 17:55:00+00:00,1.3270497292041779,spread_closed,-0.6510098080543258
GBPUSD,SHORT,2026-03-29 23:05:00+00:00,1.323628291606903,0.0010501913055030023,10.0,2026-03-29 23:40:00+00:00,1.324075458741188,spread_closed,-0.33783437323031684
GBPUSD,SHORT,2026-03-30 07:05:00+00:00,1.3252459956884384,0.0011188358354847793,10.0,2026-03-30 08:00:00+00:00,1.324552391266823,spread_closed,0.5233778663523703
GBPUSD,LONG,2026-03-30 14:55:00+00:00,1.3199638234376907,-0.0014199897632305287,10.0,2026-03-30 15:05:00+00:00,1.3182512401342392,stop,-1.2974471519918707
GBPUSD,LONG,2026-03-30 15:05:00+00:00,1.3187786461114883,-0.0010526270793283343,10.0,2026-03-30 15:55:00+00:00,1.3189590825080872,spread_closed,0.13682083580213167
GBPUSD,LONG,2026-03-31 00:45:00+00:00,1.3202008589029313,-0.001285680778573257,10.0,2026-03-31 01:20:00+00:00,1.3210694992303849,spread_closed,0.6579607349865846
GBPUSD,LONG,2026-03-31 07:40:00+00:00,1.3207377656936645,-0.0011162553787693603,10.0,2026-03-31 09:50:00+00:00,1.320942209172249,spread_closed,0.15479490622194447
GBPUSD,LONG,2026-03-31 11:20:00+00:00,1.320919119286537,-0.001495361350275531,10.0,2026-03-31 11:55:00+00:00,1.3228104410648347,spread_closed,1.43182254740859
GBPUSD,SHORT,2026-03-31 12:15:00+00:00,1.3235669111013413,0.0012043880725833643,10.0,2026-03-31 12:45:00+00:00,1.3244927747011184,spread_closed,-0.699521567071093
GBPUSD,SHORT,2026-03-31 13:00:00+00:00,1.323015201663971,0.001076789938489999,10.0,2026-03-31 13:05:00+00:00,1.3246313235998153,stop,-1.2215444945846698
GBPUSD,SHORT,2026-03-31 13:05:00+00:00,1.3241015770196916,0.0011716519266121253,10.0,2026-03-31 13:30:00+00:00,1.3247156214237212,spread_closed,-0.463744182989112
GBPUSD,SHORT,2026-03-31 14:50:00+00:00,1.3218869922161103,0.001742047749594308,10.0,2026-03-31 15:20:00+00:00,1.3213257042646407,spread_closed,0.424611146621956
GBPUSD,LONG,2026-03-31 15:25:00+00:00,1.3208232558488846,-0.0012055773986554192,10.0,2026-03-31 15:45:00+00:00,1.3194239057540893,spread_closed,-1.0594529499678984
GBPUSD,LONG,2026-03-31 16:40:00+00:00,1.3221728556632995,-0.0015244648508375299,10.0,2026-03-31 16:45:00+00:00,1.320031751537323,stop,-1.6193829095835222
GBPUSD,LONG,2026-03-31 16:45:00+00:00,1.3205598698616028,-0.0015333878285060279,10.0,2026-03-31 17:40:00+00:00,1.3241190972805024,spread_closed,2.6952412383034474
GBPUSD,LONG,2026-04-01 06:30:00+00:00,1.3285585052490234,-0.0010079312329757603,10.0,2026-04-01 07:30:00+00:00,1.3276163558721543,spread_closed,-0.7091515903490109
GBPUSD,SHORT,2026-04-01 18:20:00+00:00,1.3299616871118545,0.0010368828967272621,10.0,2026-04-01 19:15:00+00:00,1.32989045855999,spread_closed,0.05355684494878776
GBPUSD,SHORT,2026-04-02 01:15:00+00:00,1.3273219678163528,0.0019193308330838785,10.0,2026-04-02 01:55:00+00:00,1.3257673768758773,spread_closed,1.1712236956591404
GBPUSD,LONG,2026-04-02 02:15:00+00:00,1.3262683944940568,-0.0010213001407522872,10.0,2026-04-02 02:30:00+00:00,1.3246262313604356,stop,-1.2381831162067147
GBPUSD,LONG,2026-04-02 07:25:00+00:00,1.3219578783273696,-0.0011406426917828965,10.0,2026-04-02 07:30:00+00:00,1.3202950321912765,stop,-1.2578662023611242
GBPUSD,SHORT,2026-04-02 21:00:00+00:00,1.322770275568962,0.0011687822598669914,10.0,2026-04-02 21:50:00+00:00,1.322539974474907,spread_closed,0.1741051324699594
GBPUSD,LONG,2026-04-06 02:20:00+00:00,1.3218828806877136,-0.001015337110079437,10.0,2026-04-06 02:35:00+00:00,1.3210957200288773,spread_closed,-0.5954844187306962
GBPUSD,LONG,2026-04-07 14:35:00+00:00,1.3262595712423324,-0.00101198399481264,10.0,2026-04-07 14:50:00+00:00,1.3251933157205582,spread_closed,-0.8039568911653028
GBPUSD,SHORT,2026-04-07 15:05:00+00:00,1.3236580879688262,0.001282312456538814,10.0,2026-04-07 15:25:00+00:00,1.3251016983032227,spread_closed,-1.0906217757575831
GBPUSD,LONG,2026-04-07 22:35:00+00:00,1.3360600577116013,-0.0015005796424440948,10.0,2026-04-07 23:40:00+00:00,1.3391947453737258,spread_closed,2.346217629987102
GBPUSD,LONG,2026-04-08 00:00:00+00:00,1.3396462326049805,-0.0010990274501787266,10.0,2026-04-08 00:40:00+00:00,1.3380101612091064,stop,-1.2212712252344105
GBPUSD,SHORT,2026-04-08 00:40:00+00:00,1.3380101612091064,0.0011494243280133023,10.0,2026-04-08 01:05:00+00:00,1.3400968146085739,stop,-1.5595198451869852
GBPUSD,LONG,2026-04-08 03:50:00+00:00,1.3400231285333633,-0.0015022433734148042,10.0,2026-04-08 05:10:00+00:00,1.3413202986478805,spread_closed,0.9680206907600741
GBPUSD,SHORT,2026-04-08 06:05:00+00:00,1.3421718786716461,0.0012035927991177562,10.0,2026-04-08 06:25:00+00:00,1.344409119272232,stop,-1.666880848971486
GBPUSD,SHORT,2026-04-08 07:20:00+00:00,1.3419720046758652,0.0010484009035781152,10.0,2026-04-08 07:40:00+00:00,1.343062381052971,spread_closed,-0.8125179760132273
GBPUSD,SHORT,2026-04-08 08:00:00+00:00,1.3423864124774934,0.0011182971937656406,10.0,2026-04-08 08:35:00+00:00,1.3430371036291122,spread_closed,-0.4847271587158364
GBPUSD,LONG,2026-04-09 15:55:00+00:00,1.344457885622978,-0.0010613465905621176,10.0,2026-04-09 16:25:00+00:00,1.3452836915254593,spread_closed,0.6142296544295878
GBPUSD,SHORT,2026-04-10 15:00:00+00:00,1.3462582709312438,0.0010301365822118062,10.0,2026-04-10 15:20:00+00:00,1.3479238735198975,stop,-1.2372088065253362
GBPUSD,SHORT,2026-04-12 23:00:00+00:00,1.3392791286706924,0.0014638530498952192,10.0,2026-04-12 23:30:00+00:00,1.3388572669744492,spread_closed,0.3149916154236987
GBPUSD,SHORT,2026-04-13 12:00:00+00:00,1.3416442446947099,0.0012434439083237698,10.0,2026-04-13 12:15:00+00:00,1.3426890621185303,spread_closed,-0.7787589205945356
GBPUSD,LONG,2026-04-15 14:20:00+00:00,1.3575821148633958,-0.0010859070657420885,10.0,2026-04-15 15:20:00+00:00,1.3571736317873002,spread_closed,-0.3008901425728405
GBPUSD,LONG,2026-04-17 12:50:00+00:00,1.3579157291650772,-0.0012385927401565382,10.0,2026-04-17 13:45:00+00:00,1.3562697293519974,stop,-1.2121516657678244
GBPUSD,LONG,2026-04-20 22:50:00+00:00,1.3539288117170334,-0.0010752410617561401,10.0,2026-04-20 23:20:00+00:00,1.3531218033075334,spread_closed,-0.59604936575397
GBPUSD,LONG,2026-04-21 13:55:00+00:00,1.352751265311241,-0.001026393412593475,10.0,2026-04-21 14:55:00+00:00,1.3506668214559556,stop,-1.540892186713827
GBPUSD,SHORT,2026-04-21 17:15:00+00:00,1.3474938664674758,0.001029222657327503,10.0,2026-04-21 17:25:00+00:00,1.349271327137947,stop,-1.319086279131687
GBPUSD,SHORT,2026-04-21 17:25:00+00:00,1.348731726527214,0.0010216319915169474,10.0,2026-04-21 17:35:00+00:00,1.3504244307518005,stop,-1.2550340377510683
GBPUSD,SHORT,2026-04-21 19:45:00+00:00,1.3484642743825912,0.0010456745520204128,10.0,2026-04-21 20:10:00+00:00,1.3506779203891754,stop,-1.6416052309564666
GBPUSD,LONG,2026-04-21 20:15:00+00:00,1.3511085904598237,-0.0010975317690436407,10.0,2026-04-21 20:40:00+00:00,1.3502581345558167,spread_closed,-0.6294504453691063
GBPUSD,SHORT,2026-04-23 00:15:00+00:00,1.349773288154602,0.0010638904829910578,10.0,2026-04-23 00:20:00+00:00,1.3502239998579024,spread_closed,-0.3339165971469882
GBPUSD,LONG,2026-04-23 00:45:00+00:00,1.3507873764038085,-0.001020056080326159,10.0,2026-04-23 00:50:00+00:00,1.350489711880684,spread_closed,-0.2203637140265613
GBPUSD,SHORT,2026-04-23 17:15:00+00:00,1.3458159737348556,0.0010363646657128322,10.0,2026-04-23 17:55:00+00:00,1.3480274871110915,stop,-1.643250949161068
GBPUSD,LONG,2026-04-23 18:10:00+00:00,1.348252837729454,-0.001420804294314599,10.0,2026-04-23 18:30:00+00:00,1.348082523393631,spread_closed,-0.12632225281261622
GBPUSD,SHORT,2026-04-29 13:45:00+00:00,1.3472577600955964,0.0012990094632830517,10.0,2026-04-29 14:15:00+00:00,1.3490147374391555,stop,-1.3041137305711548
GBPUSD,SHORT,2026-04-29 18:10:00+00:00,1.3467859049081803,0.00112919196472436,10.0,2026-04-29 18:40:00+00:00,1.3465810699939726,spread_closed,0.15209166762231163
GBPUSD,SHORT,2026-04-29 21:30:00+00:00,1.3475664504051208,0.0011531753886928047,10.0,2026-04-29 22:20:00+00:00,1.3482874153375626,spread_closed,-0.5350125273786421
GBPUSD,SHORT,2026-04-30 10:35:00+00:00,1.35111758081913,0.0011171150424803117,10.0,2026-04-30 10:55:00+00:00,1.3529928316354751,stop,-1.3879257016315982
GBPUSD,SHORT,2026-04-30 10:55:00+00:00,1.352451742720604,0.0011891788329509987,10.0,2026-04-30 11:15:00+00:00,1.3527549615383148,spread_closed,-0.22419936189432832
GBPUSD,SHORT,2026-04-30 11:45:00+00:00,1.3523419729232788,0.0011380882754092143,10.0,2026-04-30 12:20:00+00:00,1.3510191656112671,spread_closed,0.9781603606906497
GBPUSD,LONG,2026-04-30 12:40:00+00:00,1.3508367389202118,-0.0010740422603269925,10.0,2026-04-30 13:10:00+00:00,1.3510080493927001,spread_closed,0.12681804362624227
GBPUSD,LONG,2026-04-30 14:00:00+00:00,1.3522063699007034,-0.001318966523860422,10.0,2026-04-30 15:00:00+00:00,1.3580364152431488,spread_closed,4.311505604631449
GBPUSD,SHORT,2026-05-01 06:45:00+00:00,1.3610683738470077,0.0016002936459358613,10.0,2026-05-01 07:10:00+00:00,1.3611127271175385,spread_closed,-0.03258709950437755
GBPUSD,SHORT,2026-05-04 10:05:00+00:00,1.3530191846370698,0.0013483211638719262,10.0,2026-05-04 10:30:00+00:00,1.3556151258945466,stop,-1.918628565620084
GBPUSD,SHORT,2026-05-04 15:30:00+00:00,1.3536420477867126,0.0010712553946961266,10.0,2026-05-04 16:00:00+00:00,1.353139249920845,spread_closed,0.37144078575990225
GBPUSD,LONG,2026-05-06 01:00:00+00:00,1.3577130328416824,-0.0010028535528219936,10.0,2026-05-06 02:15:00+00:00,1.3572437128305435,spread_closed,-0.34566951910053323
GBPUSD,SHORT,2026-05-06 04:35:00+00:00,1.3584238871335983,0.0013562055665503965,10.0,2026-05-06 05:30:00+00:00,1.3591705386400224,spread_closed,-0.5496454482993851
GBPUSD,SHORT,2026-05-08 13:05:00+00:00,1.3604942575454713,0.0010000765626800286,10.0,2026-05-08 13:25:00+00:00,1.3623732597827911,stop,-1.3811173600319915
AUDUSD,LONG,2026-03-23 11:05:00+00:00,0.7022002769708633,-0.001475616219597021,10.0,2026-03-23 11:15:00+00:00,0.7006896379828453,stop,-2.151293637385754
AUDUSD,SHORT,2026-03-23 11:35:00+00:00,0.7015155931353569,0.001104551746607425,10.0,2026-03-23 11:55:00+00:00,0.6984880726575852,spread_closed,4.315685221251586
AUDUSD,SHORT,2026-03-23 13:40:00+00:00,0.7023928576231003,0.0012601006585335288,10.0,2026-03-23 13:45:00+00:00,0.7028614843010902,spread_closed,-0.6671859955633686
AUDUSD,LONG,2026-03-23 14:10:00+00:00,0.7035486844539642,-0.0010984022615575918,10.0,2026-03-23 14:15:00+00:00,0.7049135702490806,spread_closed,1.9400019149715675
AUDUSD,LONG,2026-03-23 14:20:00+00:00,0.705752887737751,-0.0010843860970111041,10.0,2026-03-23 14:55:00+00:00,0.7046551761984825,stop,-1.5553766174264405
AUDUSD,SHORT,2026-03-23 15:50:00+00:00,0.7002332173109055,0.0011338812360502536,10.0,2026-03-23 16:50:00+00:00,0.7010190939545631,spread_closed,-1.1223070031947113
AUDUSD,SHORT,2026-03-23 21:00:00+00:00,0.7021758209228516,0.0014783983028222262,10.0,2026-03-23 21:15:00+00:00,0.7016387485384941,spread_closed,0.7648688097116052
AUDUSD,LONG,2026-03-23 21:30:00+00:00,0.7018750089883804,-0.001242404631523975,10.0,2026-03-23 21:40:00+00:00,0.7007239633917809,stop,-1.6399580863528662
AUDUSD,SHORT,2026-03-24 21:10:00+00:00,0.6989408895015716,0.0010874721720242951,10.0,2026-03-24 21:15:00+00:00,0.6999496323823928,stop,-1.4432449095094224
AUDUSD,SHORT,2026-03-30 00:45:00+00:00,0.6850385029554367,0.0010947877602265144,10.0,2026-03-30 01:00:00+00:00,0.685937652862072,stop,-1.3125538239910917
AUDUSD,SHORT,2026-03-31 15:00:00+00:00,0.6857715530514717,0.0011714625680827805,10.0,2026-03-31 15:15:00+00:00,0.6866110219717025,stop,-1.2241232761776022
AUDUSD,LONG,2026-03-31 16:35:00+00:00,0.6864790308952331,-0.0011016217652113857,10.0,2026-03-31 17:10:00+00:00,0.6892272755146027,spread_closed,4.003391940152312
AUDUSD,SHORT,2026-04-01 07:45:00+00:00,0.6942717995882034,0.0014331104685612788,10.0,2026-04-01 08:00:00+00:00,0.6939039164543152,spread_closed,0.5298834463771662
AUDUSD,LONG,2026-04-01 08:15:00+00:00,0.6940097954750061,-0.0011834014661641738,10.0,2026-04-01 08:30:00+00:00,0.6949136132240296,spread_closed,1.302312668951311
AUDUSD,SHORT,2026-04-01 12:45:00+00:00,0.6949860183835029,0.001259270667011135,10.0,2026-04-01 12:55:00+00:00,0.6940194533586502,spread_closed,1.3907690216572455
AUDUSD,LONG,2026-04-02 01:45:00+00:00,0.6881983726501465,-0.0012610280960033012,10.0,2026-04-02 01:50:00+00:00,0.6886480938315391,spread_closed,0.6534760895477998
AUDUSD,LONG,2026-04-02 21:00:00+00:00,0.6892702188849449,-0.0013247181528109682,10.0,2026-04-02 21:40:00+00:00,0.6905459433078766,spread_closed,1.8508335163462952
AUDUSD,SHORT,2026-04-03 20:30:00+00:00,0.6895790513634682,0.001764770856805692,10.0,2026-04-03 20:50:00+00:00,0.6897217547535897,spread_closed,-0.2069427570912108
AUDUSD,LONG,2026-04-07 22:30:00+00:00,0.6993476839184761,-0.0013957963676189883,10.0,2026-04-07 23:25:00+00:00,0.7062380185365678,spread_closed,9.852516532956601
AUDUSD,SHORT,2026-04-07 23:30:00+00:00,0.7063877154588699,0.001780996860495435,10.0,2026-04-07 23:45:00+00:00,0.7072799660682678,stop,-1.263117392717339
AUDUSD,LONG,2026-04-13 13:45:00+00:00,0.7050265195012092,-0.0010501032013354775,10.0,2026-04-13 14:00:00+00:00,0.7057096098542214,spread_closed,0.9688860406207311
AUDUSD,LONG,2026-04-21 20:05:00+00:00,0.7137607040762901,-0.0011608761940765302,10.0,2026-04-21 20:10:00+00:00,0.7154818034887314,spread_closed,2.411311525854609
AUDUSD,SHORT,2026-04-21 20:35:00+00:00,0.7155433031797409,0.001185608704365762,10.0,2026-04-21 20:40:00+00:00,0.7155581435322761,spread_closed,-0.020739978236372636
AUDUSD,LONG,2026-05-06 21:40:00+00:00,0.7242577504992485,-0.001156433351415949,10.0,2026-05-06 22:30:00+00:00,0.7239681053280831,spread_closed,-0.3999200159966465
NZDUSD,SHORT,2026-03-23 11:10:00+00:00,0.5835522134304046,0.001006829414717813,10.0,2026-03-23 11:30:00+00:00,0.5846387344479561,stop,-1.8619088275997342
NZDUSD,SHORT,2026-03-23 13:40:00+00:00,0.5855001207947731,0.0012736830910513902,10.0,2026-03-23 14:00:00+00:00,0.5866619418382645,stop,-1.984322465919064
NZDUSD,SHORT,2026-03-31 11:25:00+00:00,0.5723936546683311,0.0010377356833174288,10.0,2026-03-31 11:35:00+00:00,0.5721968168020248,spread_closed,0.3438854793391677
NZDUSD,LONG,2026-03-31 12:15:00+00:00,0.5726554470419883,-0.00100778885724441,10.0,2026-03-31 12:20:00+00:00,0.5724592066645623,spread_closed,-0.3426849049279479
NZDUSD,SHORT,2026-03-31 15:00:00+00:00,0.5710858327507973,0.0011396622344211956,10.0,2026-03-31 15:15:00+00:00,0.5717715718388557,stop,-1.2007636133353206
NZDUSD,LONG,2026-03-31 21:00:00+00:00,0.5747284938812256,-0.0010794074739264537,10.0,2026-03-31 21:40:00+00:00,0.5744986484527588,spread_closed,-0.39992001599686855
NZDUSD,LONG,2026-04-01 08:15:00+00:00,0.5760857246160507,-0.001170326640272684,10.0,2026-04-01 08:20:00+00:00,0.5761207623958587,spread_closed,0.06082042708377422
NZDUSD,LONG,2026-04-02 21:25:00+00:00,0.5719023109674454,-0.001044462629655827,10.0,2026-04-02 21:50:00+00:00,0.5716735957860947,spread_closed,-0.3999200159967575
NZDUSD,SHORT,2026-04-02 22:25:00+00:00,0.5717389690041542,0.0011825986892261707,10.0,2026-04-02 22:30:00+00:00,0.572065898823738,spread_closed,-0.5718165759336369
NZDUSD,LONG,2026-04-03 20:30:00+00:00,0.5688449350118637,-0.002384061713285304,10.0,2026-04-05 23:25:00+00:00,0.5686821006417274,spread_closed,-0.28625440803642377
NZDUSD,LONG,2026-04-07 21:30:00+00:00,0.5729506682753562,-0.0010113922758947813,10.0,2026-04-07 21:45:00+00:00,0.57344421479702,spread_closed,0.8614118963319317
NZDUSD,SHORT,2026-04-07 22:00:00+00:00,0.5740698192119599,0.0011135419712332707,10.0,2026-04-07 22:05:00+00:00,0.5745634156107903,spread_closed,-0.8598194545534898
NZDUSD,SHORT,2026-04-07 23:05:00+00:00,0.5797958456754685,0.001063488540131168,10.0,2026-04-07 23:15:00+00:00,0.5807013583660126,stop,-1.5617785075523472
NZDUSD,SHORT,2026-04-07 23:20:00+00:00,0.5813466867208481,0.001096029427862747,10.0,2026-04-07 23:55:00+00:00,0.5812075030088425,spread_closed,0.23941602349308866
NZDUSD,SHORT,2026-04-08 00:00:00+00:00,0.5815833890199661,0.0013911894140634178,10.0,2026-04-08 00:15:00+00:00,0.5800278104066848,spread_closed,2.674730129247016
NZDUSD,SHORT,2026-04-08 03:40:00+00:00,0.5824642886638641,0.001857554165879021,10.0,2026-04-08 04:00:00+00:00,0.583173001563549,stop,-1.2167491011518816
NZDUSD,SHORT,2026-04-08 06:50:00+00:00,0.584029431962967,0.0011300053025197695,10.0,2026-04-08 06:55:00+00:00,0.5845362535715103,spread_closed,-0.8678014853460425
NZDUSD,LONG,2026-04-09 21:45:00+00:00,0.5860775802612305,-0.0012118905235730412,10.0,2026-04-09 22:00:00+00:00,0.5860148827433587,spread_closed,-0.10697818852556384
NZDUSD,SHORT,2026-04-09 22:15:00+00:00,0.585843196105957,0.00149110282524971,10.0,2026-04-09 22:20:00+00:00,0.5861119194030762,spread_closed,-0.45869491854699795
NZDUSD,SHORT,2026-04-14 14:35:00+00:00,0.5920530558943748,0.0010063552482830712,10.0,2026-04-14 14:40:00+00:00,0.5919393790841102,spread_closed,0.1920044312463398
NZDUSD,LONG,2026-04-16 21:00:00+00:00,0.5893582798719406,-0.0011061781474019515,10.0,2026-04-16 21:10:00+00:00,0.5893657220125198,spread_closed,0.01262753206909828
NZDUSD,SHORT,2026-04-17 13:15:00+00:00,0.5925794384241104,0.0011362822648381102,10.0,2026-04-17 14:10:00+00:00,0.5919744336247444,spread_closed,1.020968262035793
NZDUSD,LONG,2026-04-21 20:05:00+00:00,0.5879033375859261,-0.0012314812459687091,10.0,2026-04-21 20:50:00+00:00,0.5895047518372536,spread_closed,2.7239414185047384
NZDUSD,LONG,2026-04-22 21:00:00+00:00,0.5908553710699082,-0.0012633293899608434,10.0,2026-04-22 21:40:00+00:00,0.5908285446047783,spread_closed,-0.0454027608842722
NZDUSD,LONG,2026-04-23 00:15:00+00:00,0.5899145024299621,-0.001123058498580769,10.0,2026-04-23 00:20:00+00:00,0.5905493526935578,spread_closed,1.0761733454265343
NZDUSD,SHORT,2026-04-23 00:45:00+00:00,0.5907587019324303,0.001161404162227244,10.0,2026-04-23 00:50:00+00:00,0.5909251820683479,spread_closed,-0.2818073358428208
NZDUSD,SHORT,2026-04-28 21:55:00+00:00,0.5883945393919945,0.001217383242856934,10.0,2026-04-28 22:05:00+00:00,0.5889418581604957,spread_closed,-0.9301900882132674
NZDUSD,LONG,2026-04-29 21:05:00+00:00,0.5835132333040237,-0.0011135265123496947,10.0,2026-04-29 21:10:00+00:00,0.5836203279137612,spread_closed,0.18353415762484282
NZDUSD,SHORT,2026-04-30 10:30:00+00:00,0.5863242285728455,0.0010207056878985105,10.0,2026-04-30 11:00:00+00:00,0.5871096622467041,stop,-1.3395893186445296
NZDUSD,SHORT,2026-04-30 11:00:00+00:00,0.5868748653411865,0.001355398992304629,10.0,2026-04-30 11:20:00+00:00,0.5876270148038863,stop,-1.2816181218846534
NZDUSD,SHORT,2026-04-30 11:35:00+00:00,0.587564651119709,0.0010989824667521427,10.0,2026-04-30 12:00:00+00:00,0.5866964002132415,spread_closed,1.4777112694115413
NZDUSD,SHORT,2026-05-01 06:45:00+00:00,0.5896437816619873,0.0012906213513210847,10.0,2026-05-01 07:30:00+00:00,0.5900537071108818,spread_closed,-0.6952086355240805
NZDUSD,LONG,2026-05-04 21:05:00+00:00,0.5877997239947319,-0.0010216924957587553,10.0,2026-05-04 21:20:00+00:00,0.5874265747785569,spread_closed,-0.6348237349264041
NZDUSD,SHORT,2026-05-04 21:35:00+00:00,0.587392010998726,0.0010170691545377062,10.0,2026-05-04 21:45:00+00:00,0.5878342419862747,spread_closed,-0.752871982029113
NZDUSD,LONG,2026-05-05 05:30:00+00:00,0.5862149964451789,-0.0012645692788990602,10.0,2026-05-05 06:35:00+00:00,0.5872885580301285,spread_closed,1.8313444580224658
NZDUSD,SHORT,2026-05-06 04:30:00+00:00,0.5945174533963203,0.0016727860800182918,10.0,2026-05-06 04:50:00+00:00,0.5954280212759971,stop,-1.5316083228087418
NZDUSD,SHORT,2026-05-06 04:50:00+00:00,0.5951898976922035,0.002524654084463464,10.0,2026-05-06 05:00:00+00:00,0.5949676025390624,spread_closed,0.3734860991475575
NZDUSD,LONG,2026-05-06 05:20:00+00:00,0.5945078395843506,-0.0011340998572902596,10.0,2026-05-06 05:45:00+00:00,0.5948003996491432,spread_closed,0.4921046373369542
NZDUSD,LONG,2026-05-06 21:00:00+00:00,0.5958536835551261,-0.001287804949931693,10.0,2026-05-06 21:30:00+00:00,0.5951190419435501,stop,-1.2329228329894804
NZDUSD,LONG,2026-05-07 21:00:00+00:00,0.5944018413305282,-0.001436640429397596,10.0,2026-05-07 22:05:00+00:00,0.5934940079569817,stop,-1.5273057894881203
EURGBP,LONG,2026-03-23 00:35:00+00:00,0.86722340208292,-0.0011922898254683636,10.0,2026-03-23 01:00:00+00:00,0.8665566287517548,spread_closed,-0.7688599380087924
EURGBP,SHORT,2026-03-23 01:10:00+00:00,0.8665466767668725,0.0010257463131149822,10.0,2026-03-23 02:05:00+00:00,0.866443259704113,spread_closed,0.11934390325674116
EURGBP,LONG,2026-03-23 02:35:00+00:00,0.8669033207416534,-0.0011418914251560526,10.0,2026-03-23 03:00:00+00:00,0.8666266502022744,spread_closed,-0.3191480904034538
EURGBP,SHORT,2026-03-23 08:30:00+00:00,0.8658068331003189,0.0010856602361808234,10.0,2026-03-23 08:55:00+00:00,0.8664532752871513,spread_closed,-0.7466355798066981
EURGBP,LONG,2026-03-23 09:25:00+00:00,0.8662732332587242,-0.0010222406920158958,10.0,2026-03-23 10:55:00+00:00,0.8658068331003189,spread_closed,-0.5383984411601039
EURGBP,SHORT,2026-03-23 11:05:00+00:00,0.8634272956371307,0.00809217240325511,10.0,2026-03-23 11:10:00+00:00,0.8654130258321762,stop,-2.2998232799440466
EURGBP,SHORT,2026-03-23 11:10:00+00:00,0.8650669298410416,0.007841549114157076,10.0,2026-03-23 12:35:00+00:00,0.8653530515670776,spread_closed,-0.3307509698569078
EURGBP,SHORT,2026-03-23 12:40:00+00:00,0.8643670728921891,0.002866440901732611,10.0,2026-03-23 13:35:00+00:00,0.8652930176854133,spread_closed,-1.0712402430208545
EURGBP,SHORT,2026-03-23 13:45:00+00:00,0.8644370943427087,0.0014547125835847072,10.0,2026-03-23 15:55:00+00:00,0.8657731098890304,stop,-1.54553241070432
EURGBP,LONG,2026-03-23 15:55:00+00:00,0.8657731098890304,-0.0019932070058005817,10.0,2026-03-23 16:20:00+00:00,0.8646970378041268,stop,-1.2429031031485627
EURGBP,SHORT,2026-03-23 16:45:00+00:00,0.8645470429182053,0.0010517792248753812,10.0,2026-03-23 18:10:00+00:00,0.8644928441405296,spread_closed,0.06269037424810886
EURGBP,SHORT,2026-03-23 18:45:00+00:00,0.8643571209073067,0.001229115910347445,10.0,2026-03-23 19:05:00+00:00,0.864682901751995,spread_closed,-0.37690537488299647
EURGBP,LONG,2026-03-24 00:00:00+00:00,0.8647229044675827,-0.0011775497610588383,10.0,2026-03-24 01:15:00+00:00,0.8649369581103326,spread_closed,0.24754015609396163
EURGBP,LONG,2026-03-24 01:35:00+00:00,0.8650930041074752,-0.0011673884713362614,10.0,2026-03-24 02:05:00+00:00,0.8646970378041268,spread_closed,-0.45771529935900723
